,Country,Product,Flow,Date,value
3034,Germany,"Crude, NGL and feedstocks",Total energy supply (PJ),2016,4056.98531
3035,Germany,Oil products,Total energy supply (PJ),2016,189.5253996
3036,Germany,Natural gas,Total energy supply (PJ),2016,2944.589398
3037,Germany,Nuclear,Total energy supply (PJ),2016,923.2799982
3038,Germany,Renewables and waste,Total energy supply (PJ),2016,1815.670795
3039,Germany,Electricity,Total energy supply (PJ),2016,-181.8899994
3040,Germany,Heat,Total energy supply (PJ),2016,-0.13000014
3041,Germany,Total,Total energy supply (PJ),2016,12981.62118
3042,Greece,"Coal, peat and oil shale",Total energy supply (PJ),2016,182.9415645
3043,Greece,"Crude, NGL and feedstocks",Total energy supply (PJ),2016,1163.357713
3044,Greece,Oil products,Total energy supply (PJ),2016,-687.8798017
3045,Greece,Natural gas,Total energy supply (PJ),2016,146.1077979
3046,Greece,Nuclear,Total energy supply (PJ),2016,0.0
3047,Greece,Renewables and waste,Total energy supply (PJ),2016,115.5086832
3048,Greece,Electricity,Total energy supply (PJ),2016,31.66560157
3049,Greece,Heat,Total energy supply (PJ),2016,0.0
3050,Greece,Total,Total energy supply (PJ),2016,951.7015541
3051,Hungary,"Coal, peat and oil shale",Total energy supply (PJ),2016,91.7212115
3052,Hungary,"Crude, NGL and feedstocks",Total energy supply (PJ),2016,299.1604001
3053,Hungary,Oil products,Total energy supply (PJ),2016,-15.79940059
3054,Hungary,Natural gas,Total energy supply (PJ),2016,336.1040995
3055,Hungary,Nuclear,Total energy supply (PJ),2016,175.7835474
3056,Hungary,Renewables and waste,Total energy supply (PJ),2016,135.0373963
3057,Hungary,Electricity,Total energy supply (PJ),2016,45.75960129
3058,Hungary,Heat,Total energy supply (PJ),2016,0.0
3059,Hungary,Total,Total energy supply (PJ),2016,1067.766856
3060,Ireland,"Coal, peat and oil shale",Total energy supply (PJ),2016,88.48051107
3061,Ireland,"Crude, NGL and feedstocks",Total energy supply (PJ),2016,136.9262711
3062,Ireland,Oil products,Total energy supply (PJ),2016,134.3802404
3063,Ireland,Natural gas,Total energy supply (PJ),2016,177.7996005
3064,Ireland,Nuclear,Total energy supply (PJ),2016,0.0
3065,Ireland,Renewables and waste,Total energy supply (PJ),2016,48.99294133
3066,Ireland,Electricity,Total energy supply (PJ),2016,-2.562292292
3067,Ireland,Heat,Total energy supply (PJ),2016,0.0
3068,Ireland,Total,Total energy supply (PJ),2016,584.0172721
3069,Italy,"Coal, peat and oil shale",Total energy supply (PJ),2016,459.6437307
3070,Italy,"Crude, NGL and feedstocks",Total energy supply (PJ),2016,2940.003148
3071,Italy,Oil products,Total energy supply (PJ),2016,-782.3603991
3072,Italy,Natural gas,Total energy supply (PJ),2016,2431.675801
3073,Italy,Nuclear,Total energy supply (PJ),2016,0.0
3074,Italy,Renewables and waste,Total energy supply (PJ),2016,1138.854508
3075,Italy,Electricity,Total energy supply (PJ),2016,133.2971989
3076,Italy,Heat,Total energy supply (PJ),2016,0.0
3077,Italy,Total,Total energy supply (PJ),2016,6321.113983
3078,Latvia,"Coal, peat and oil shale",Total energy supply (PJ),2016,1.717982204
3079,Latvia,"Crude, NGL and feedstocks",Total energy supply (PJ),2016,0.0
3080,Latvia,Oil products,Total energy supply (PJ),2016,56.66379951
3081,Latvia,Natural gas,Total energy supply (PJ),2016,46.61099963
3082,Latvia,Nuclear,Total energy supply (PJ),2016,0.0
3083,Latvia,Renewables and waste,Total energy supply (PJ),2016,69.51944846
3084,Latvia,Electricity,Total energy supply (PJ),2016,3.718799496
3085,Latvia,Heat,Total energy supply (PJ),2016,0.0
3086,Latvia,Total,Total energy supply (PJ),2016,178.2310251
3087,Lithuania,"Coal, peat and oil shale",Total energy supply (PJ),2016,7.707752262
3088,Lithuania,"Crude, NGL and feedstocks",Total energy supply (PJ),2016,419.0434645
3089,Lithuania,Oil products,Total energy supply (PJ),2016,-304.692599
3090,Lithuania,Natural gas,Total energy supply (PJ),2016,77.10389946
3091,Lithuania,Nuclear,Total energy supply (PJ),2016,0.0
3092,Lithuania,Renewables and waste,Total energy supply (PJ),2016,63.37239707
3093,Lithuania,Electricity,Total energy supply (PJ),2016,29.78999891
3094,Lithuania,Heat,Total energy supply (PJ),2016,9.445998578
3095,Lithuania,Total,Total energy supply (PJ),2016,301.7709202
3096,Luxembourg,"Coal, peat and oil shale",Total energy supply (PJ),2016,2.193213312
3097,Luxembourg,"Crude, NGL and feedstocks",Total energy supply (PJ),2016,0.0
3098,Luxembourg,Oil products,Total energy supply (PJ),2016,89.42970468
3099,Luxembourg,Natural gas,Total energy supply (PJ),2016,29.6892645
3100,Luxembourg,Nuclear,Total energy supply (PJ),2016,0.0
3101,Luxembourg,Renewables and waste,Total energy supply (PJ),2016,10.63107232
3102,Luxembourg,Electricity,Total energy supply (PJ),2016,22.6753278
3103,Luxembourg,Heat,Total energy supply (PJ),2016,0.0
3104,Luxembourg,Total,Total energy supply (PJ),2016,154.6185826
3105,Netherlands,"Coal, peat and oil shale",Total energy supply (PJ),2016,426.900405
3106,Netherlands,"Crude, NGL and feedstocks",Total energy supply (PJ),2016,2621.240314
3107,Netherlands,Oil products,Total energy supply (PJ),2016,-1474.039659
3108,Netherlands,Natural gas,Total energy supply (PJ),2016,1257.357473
3109,Netherlands,Nuclear,Total energy supply (PJ),2016,43.20303236
3110,Netherlands,Renewables and waste,Total energy supply (PJ),2016,197.478042
3111,Netherlands,Electricity,Total energy supply (PJ),2016,17.69173789
3112,Netherlands,Heat,Total energy supply (PJ),2016,8.559288767
3113,Netherlands,Total,Total energy supply (PJ),2016,3098.390629
3114,Poland,"Coal, peat and oil shale",Total energy supply (PJ),2016,2059.37996
3115,Poland,"Crude, NGL and feedstocks",Total energy supply (PJ),2016,1103.838256
3116,Poland,Oil products,Total energy supply (PJ),2016,-23.99180007
3117,Poland,Natural gas,Total energy supply (PJ),2016,612.6714005
3118,Poland,Nuclear,Total energy supply (PJ),2016,0.0
3119,Poland,Renewables and waste,Total energy supply (PJ),2016,397.5174426
3120,Poland,Electricity,Total energy supply (PJ),2016,7.196401631
3121,Poland,Heat,Total energy supply (PJ),2016,0.4971992472
3122,Poland,Total,Total energy supply (PJ),2016,4157.108864
3123,Portugal,"Coal, peat and oil shale",Total energy supply (PJ),2016,119.1750556
3124,Portugal,"Crude, NGL and feedstocks",Total energy supply (PJ),2016,627.4937192
3125,Portugal,Oil products,Total energy supply (PJ),2016,-240.5082014
3126,Portugal,Natural gas,Total energy supply (PJ),2016,180.9907836
3127,Portugal,Nuclear,Total energy supply (PJ),2016,0.0
3128,Portugal,Renewables and waste,Total energy supply (PJ),2016,244.2302289
3129,Portugal,Electricity,Total energy supply (PJ),2016,-18.30600007
3130,Portugal,Heat,Total energy supply (PJ),2016,0.0
3131,Portugal,Total,Total energy supply (PJ),2016,913.0755859
3132,Slovak Republic,"Coal, peat and oil shale",Total energy supply (PJ),2016,134.923955
3133,Slovak Republic,"Crude, NGL and feedstocks",Total energy supply (PJ),2016,250.2965169
3134,Slovak Republic,Oil products,Total energy supply (PJ),2016,-104.8610018
3135,Slovak Republic,Natural gas,Total energy supply (PJ),2016,163.0898983
3136,Slovak Republic,Nuclear,Total energy supply (PJ),2016,163.14691
3137,Slovak Republic,Renewables and waste,Total energy supply (PJ),2016,74.43238193
3138,Slovak Republic,Electricity,Total energy supply (PJ),2016,9.54360126
3139,Slovak Republic,Heat,Total energy supply (PJ),2016,0.0853981596
3140,Slovak Republic,Total,Total energy supply (PJ),2016,690.6576597
3141,Slovenia,"Coal, peat and oil shale",Total energy supply (PJ),2016,48.04262565
3142,Slovenia,"Crude, NGL and feedstocks",Total energy supply (PJ),2016,0.0
3143,Slovenia,Oil products,Total energy supply (PJ),2016,99.80719927
3144,Slovenia,Natural gas,Total energy supply (PJ),2016,29.51910039
3145,Slovenia,Nuclear,Total energy supply (PJ),2016,62.34545458
3146,Slovenia,Renewables and waste,Total energy supply (PJ),2016,49.14780687
3147,Slovenia,Electricity,Total energy supply (PJ),2016,-4.23360005
3148,Slovenia,Heat,Total energy supply (PJ),2016,0.0
3149,Slovenia,Total,Total energy supply (PJ),2016,284.6285867
3150,Spain,"Coal, peat and oil shale",Total energy supply (PJ),2016,441.2957413
3151,Spain,"Crude, NGL and feedstocks",Total energy supply (PJ),2016,2722.767898
3152,Spain,Oil products,Total energy supply (PJ),2016,-623.7018015
3153,Spain,Natural gas,Total energy supply (PJ),2016,1048.363198
3154,Spain,Nuclear,Total energy supply (PJ),2016,639.6327262
3155,Spain,Renewables and waste,Total energy supply (PJ),2016,741.7607273
3156,Spain,Electricity,Total energy supply (PJ),2016,27.60119848
3157,Spain,Heat,Total energy supply (PJ),2016,0.0
3158,Spain,Total,Total energy supply (PJ),2016,4997.719701
3159,Sweden,"Coal, peat and oil shale",Total energy supply (PJ),2016,85.84225766
3160,Sweden,"Crude, NGL and feedstocks",Total energy supply (PJ),2016,792.4433606
3161,Sweden,Oil products,Total energy supply (PJ),2016,-365.9284008
3162,Sweden,Natural gas,Total energy supply (PJ),2016,34.25759921
3163,Sweden,Nuclear,Total energy supply (PJ),2016,688.3745474
3164,Sweden,Renewables and waste,Total energy supply (PJ),2016,817.0766162
3165,Sweden,Electricity,Total energy supply (PJ),2016,-42.24600105
3166,Sweden,Heat,Total energy supply (PJ),2016,9.519183842
3167,Sweden,Total,Total energy supply (PJ),2016,2019.339167
3168,Austria,"Coal, peat and oil shale",Total energy supply (PJ),2017,130.1578065
3169,Austria,"Crude, NGL and feedstocks",Total energy supply (PJ),2017,353.6871062
3170,Austria,Oil products,Total energy supply (PJ),2017,130.465193
3171,Austria,Natural gas,Total energy supply (PJ),2017,325.5836592
3172,Austria,Nuclear,Total energy supply (PJ),2017,0.0
3173,Austria,Renewables and waste,Total energy supply (PJ),2017,450.6926747
3174,Austria,Electricity,Total energy supply (PJ),2017,23.56529494
3175,Austria,Heat,Total energy supply (PJ),2017,0.0888564564
3176,Austria,Total,Total energy supply (PJ),2017,1414.240599
3177,Belgium,"Coal, peat and oil shale",Total energy supply (PJ),2017,130.3948548
3178,Belgium,"Crude, NGL and feedstocks",Total energy supply (PJ),2017,1394.44476
3179,Belgium,Oil products,Total energy supply (PJ),2017,-507.264239
3180,Belgium,Natural gas,Total energy supply (PJ),2017,608.9744687
3181,Belgium,Nuclear,Total energy supply (PJ),2017,460.6559985
3182,Belgium,Renewables and waste,Total energy supply (PJ),2017,196.6063377
3183,Belgium,Electricity,Total energy supply (PJ),2017,21.6777599
3184,Belgium,Heat,Total energy supply (PJ),2017,11.27239797
3185,Belgium,Total,Total energy supply (PJ),2017,2316.762343
3186,Czech Republic,"Coal, peat and oil shale",Total energy supply (PJ),2017,662.0752428
3187,Czech Republic,"Crude, NGL and feedstocks",Total energy supply (PJ),2017,339.956663
3188,Czech Republic,Oil products,Total energy supply (PJ),2017,50.25120033
3189,Czech Republic,Natural gas,Total energy supply (PJ),2017,301.4909991
3190,Czech Republic,Nuclear,Total energy supply (PJ),2017,310.0672737
3191,Czech Republic,Renewables and waste,Total energy supply (PJ),2017,196.7201474
3192,Czech Republic,Electricity,Total energy supply (PJ),2017,-46.93297711
3193,Czech Republic,Heat,Total energy supply (PJ),2017,0.327470562
3194,Czech Republic,Total,Total energy supply (PJ),2017,1813.95602
3195,Denmark,"Coal, peat and oil shale",Total energy supply (PJ),2017,64.30286313
3196,Denmark,"Crude, NGL and feedstocks",Total energy supply (PJ),2017,306.3075943
3197,Denmark,Oil products,Total energy supply (PJ),2017,-53.34864521
3198,Denmark,Natural gas,Total energy supply (PJ),2017,116.4481215
3199,Denmark,Nuclear,Total energy supply (PJ),2017,0.0
3200,Denmark,Renewables and waste,Total energy supply (PJ),2017,249.9225435
3201,Denmark,Electricity,Total energy supply (PJ),2017,16.42577518
3202,Denmark,Heat,Total energy supply (PJ),2017,0.2522505132
3203,Denmark,Total,Total energy supply (PJ),2017,700.3105072
3204,Estonia,"Coal, peat and oil shale",Total energy supply (PJ),2017,177.968249
3205,Estonia,"Crude, NGL and feedstocks",Total energy supply (PJ),2017,-36.28346613
3206,Estonia,Oil products,Total energy supply (PJ),2017,43.24803208
3207,Estonia,Natural gas,Total energy supply (PJ),2017,16.99649882
3208,Estonia,Nuclear,Total energy supply (PJ),2017,0.0
3209,Estonia,Renewables and waste,Total energy supply (PJ),2017,46.92465375
3210,Estonia,Electricity,Total energy supply (PJ),2017,-9.842400616
3211,Estonia,Heat,Total energy supply (PJ),2017,0.0
3212,Estonia,Total,Total energy supply (PJ),2017,239.0115669
3213,Finland,"Coal, peat and oil shale",Total energy supply (PJ),2017,172.9195585
3214,Finland,"Crude, NGL and feedstocks",Total energy supply (PJ),2017,540.4820004
3215,Finland,Oil products,Total energy supply (PJ),2017,-203.1026017
3216,Finland,Natural gas,Total energy supply (PJ),2017,80.89199887
3217,Finland,Nuclear,Total energy supply (PJ),2017,245.2036348
3218,Finland,Renewables and waste,Total energy supply (PJ),2017,482.7050899
3219,Finland,Electricity,Total energy supply (PJ),2017,73.53000093
3220,Finland,Heat,Total energy supply (PJ),2017,7.641399856
3221,Finland,Total,Total energy supply (PJ),2017,1400.271082
3222,France,"Coal, peat and oil shale",Total energy supply (PJ),2017,415.393429
3223,France,"Crude, NGL and feedstocks",Total energy supply (PJ),2017,2489.876164
3224,France,Oil products,Total energy supply (PJ),2017,583.5154464
3225,France,Natural gas,Total energy supply (PJ),2017,1611.565455
3226,France,Nuclear,Total energy supply (PJ),2017,4345.735952
3227,France,Renewables and waste,Total energy supply (PJ),2017,1062.352611
3228,France,Electricity,Total energy supply (PJ),2017,-144.4639011
3229,France,Heat,Total energy supply (PJ),2017,0.3593446704
3230,France,Total,Total energy supply (PJ),2017,10364.33451
3231,Germany,"Coal, peat and oil shale",Total energy supply (PJ),2017,2989.975131
3232,Germany,"Crude, NGL and feedstocks",Total energy supply (PJ),2017,4015.178094
3233,Germany,Oil products,Total energy supply (PJ),2017,295.7676016
3234,Germany,Natural gas,Total energy supply (PJ),2017,3154.363553
3235,Germany,Nuclear,Total energy supply (PJ),2017,832.6254535
3236,Germany,Renewables and waste,Total energy supply (PJ),2017,1924.289651
3237,Germany,Electricity,Total energy supply (PJ),2017,-188.8524008
3238,Germany,Heat,Total energy supply (PJ),2017,-0.1240004556
3239,Germany,Total,Total energy supply (PJ),2017,13023.22308
3240,Greece,"Coal, peat and oil shale",Total energy supply (PJ),2017,201.6628909
3241,Greece,"Crude, NGL and feedstocks",Total energy supply (PJ),2017,1224.253463
3242,Greece,Oil products,Total energy supply (PJ),2017,-766.8437498
3243,Greece,Natural gas,Total energy supply (PJ),2017,175.9991593
3244,Greece,Nuclear,Total energy supply (PJ),2017,0.0
3245,Greece,Renewables and waste,Total energy supply (PJ),2017,109.6932891
3246,Greece,Electricity,Total energy supply (PJ),2017,22.45320131
3247,Greece,Heat,Total energy supply (PJ),2017,0.0
3248,Greece,Total,Total energy supply (PJ),2017,967.2182493
3249,Hungary,"Coal, peat and oil shale",Total energy supply (PJ),2017,93.73558565
3250,Hungary,"Crude, NGL and feedstocks",Total energy supply (PJ),2017,294.5347984
3251,Hungary,Oil products,Total energy supply (PJ),2017,12.33659879
3252,Hungary,Natural gas,Total energy supply (PJ),2017,357.6294012
3253,Hungary,Nuclear,Total energy supply (PJ),2017,176.2515438
3254,Hungary,Renewables and waste,Total energy supply (PJ),2017,133.9364982
3255,Hungary,Electricity,Total energy supply (PJ),2017,46.36080065
3256,Hungary,Heat,Total energy supply (PJ),2017,0.0
3257,Hungary,Total,Total energy supply (PJ),2017,1114.785235
3258,Ireland,"Coal, peat and oil shale",Total energy supply (PJ),2017,78.02331237
3259,Ireland,"Crude, NGL and feedstocks",Total energy supply (PJ),2017,136.1894529
3260,Ireland,Oil products,Total energy supply (PJ),2017,120.9716826
3261,Ireland,Natural gas,Total energy supply (PJ),2017,180.5586598
3262,Ireland,Nuclear,Total energy supply (PJ),2017,0.0
3263,Ireland,Renewables and waste,Total energy supply (PJ),2017,59.26209828
3264,Ireland,Electricity,Total energy supply (PJ),2017,-2.442608428
3265,Ireland,Heat,Total energy supply (PJ),2017,0.0
3266,Ireland,Total,Total energy supply (PJ),2017,572.562606
3267,Italy,"Coal, peat and oil shale",Total energy supply (PJ),2017,391.2136835
3268,Italy,"Crude, NGL and feedstocks",Total energy supply (PJ),2017,3095.025606
3269,Italy,Oil products,Total energy supply (PJ),2017,-917.8670561
3270,Italy,Natural gas,Total energy supply (PJ),2017,2576.934495
3271,Italy,Nuclear,Total energy supply (PJ),2017,0.0
3272,Italy,Renewables and waste,Total energy supply (PJ),2017,1143.201955
3273,Italy,Electricity,Total energy supply (PJ),2017,135.9383412
3274,Italy,Heat,Total energy supply (PJ),2017,0.0
3275,Italy,Total,Total energy supply (PJ),2017,6424.447029
3276,Latvia,"Coal, peat and oil shale",Total energy supply (PJ),2017,1.718438566
3277,Latvia,"Crude, NGL and feedstocks",Total energy supply (PJ),2017,0.0009043488
3278,Latvia,Oil products,Total energy supply (PJ),2017,59.07068616
3279,Latvia,Natural gas,Total energy supply (PJ),2017,41.57292271
3280,Latvia,Nuclear,Total energy supply (PJ),2017,0.0
3281,Latvia,Renewables and waste,Total energy supply (PJ),2017,82.07165908
3282,Latvia,Electricity,Total energy supply (PJ),2017,-0.2309941296
3283,Latvia,Heat,Total energy supply (PJ),2017,0.0
3284,Latvia,Total,Total energy supply (PJ),2017,184.2036084
3285,Lithuania,"Coal, peat and oil shale",Total energy supply (PJ),2017,8.239341884
3286,Lithuania,"Crude, NGL and feedstocks",Total energy supply (PJ),2017,428.435311
3287,Lithuania,Oil products,Total energy supply (PJ),2017,-311.6117591
3288,Lithuania,Natural gas,Total energy supply (PJ),2017,80.44649823
3289,Lithuania,Nuclear,Total energy supply (PJ),2017,0.0
3290,Lithuania,Renewables and waste,Total energy supply (PJ),2017,67.28391916
3291,Lithuania,Electricity,Total energy supply (PJ),2017,31.23791995
3292,Lithuania,Heat,Total energy supply (PJ),2017,11.76500011
3293,Lithuania,Total,Total energy supply (PJ),2017,315.7962229
3294,Luxembourg,"Coal, peat and oil shale",Total energy supply (PJ),2017,1.897930868
3295,Luxembourg,"Crude, NGL and feedstocks",Total energy supply (PJ),2017,0.0
3296,Luxembourg,Oil products,Total energy supply (PJ),2017,91.83338843
3297,Luxembourg,Natural gas,Total energy supply (PJ),2017,29.02011338
3298,Luxembourg,Nuclear,Total energy supply (PJ),2017,0.0
3299,Luxembourg,Renewables and waste,Total energy supply (PJ),2017,12.56155137
3300,Luxembourg,Electricity,Total energy supply (PJ),2017,22.24095149
3301,Luxembourg,Heat,Total energy supply (PJ),2017,0.0
3302,Luxembourg,Total,Total energy supply (PJ),2017,157.5539355
3303,Netherlands,"Coal, peat and oil shale",Total energy supply (PJ),2017,385.1366144
3304,Netherlands,"Crude, NGL and feedstocks",Total energy supply (PJ),2017,2620.085439
3305,Netherlands,Oil products,Total energy supply (PJ),2017,-1453.682646
3306,Netherlands,Natural gas,Total energy supply (PJ),2017,1299.500617
3307,Netherlands,Nuclear,Total energy supply (PJ),2017,37.11794142
3308,Netherlands,Renewables and waste,Total energy supply (PJ),2017,211.5346954
3309,Netherlands,Electricity,Total energy supply (PJ),2017,12.62236883
3310,Netherlands,Heat,Total energy supply (PJ),2017,8.278911331
3311,Netherlands,Total,Total energy supply (PJ),2017,3120.593937
3312,Poland,"Coal, peat and oil shale",Total energy supply (PJ),2017,2069.125277
3313,Poland,"Crude, NGL and feedstocks",Total energy supply (PJ),2017,1097.147478
3314,Poland,Oil products,Total energy supply (PJ),2017,118.1970233
3315,Poland,Natural gas,Total energy supply (PJ),2017,646.6420742
3316,Poland,Nuclear,Total energy supply (PJ),2017,0.0
3317,Poland,Renewables and waste,Total energy supply (PJ),2017,407.5486679
3318,Poland,Electricity,Total energy supply (PJ),2017,8.233199849
3319,Poland,Heat,Total energy supply (PJ),2017,0.6627662532
3320,Poland,Total,Total energy supply (PJ),2017,4347.556494
3321,Portugal,"Coal, peat and oil shale",Total energy supply (PJ),2017,135.1142492
3322,Portugal,"Crude, NGL and feedstocks",Total energy supply (PJ),2017,650.2886095
3323,Portugal,Oil products,Total energy supply (PJ),2017,-259.5680431
3324,Portugal,Natural gas,Total energy supply (PJ),2017,226.7321682
3325,Portugal,Nuclear,Total energy supply (PJ),2017,0.0
3326,Portugal,Renewables and waste,Total energy supply (PJ),2017,210.6026049
3327,Portugal,Electricity,Total energy supply (PJ),2017,-9.662301227
3328,Portugal,Heat,Total energy supply (PJ),2017,0.0
3329,Portugal,Total,Total energy supply (PJ),2017,953.5072874
3330,Slovak Republic,"Coal, peat and oil shale",Total energy supply (PJ),2017,141.3836473
3331,Slovak Republic,"Crude, NGL and feedstocks",Total energy supply (PJ),2017,242.6762981
3332,Slovak Republic,Oil products,Total energy supply (PJ),2017,-81.60359996
3333,Slovak Republic,Natural gas,Total energy supply (PJ),2017,173.1951002
3334,Slovak Republic,Nuclear,Total energy supply (PJ),2017,166.6160004
3335,Slovak Republic,Renewables and waste,Total energy supply (PJ),2017,75.22781531
3336,Slovak Republic,Electricity,Total energy supply (PJ),2017,10.90079853
3337,Slovak Republic,Heat,Total energy supply (PJ),2017,0.1027985004
3338,Slovak Republic,Total,Total energy supply (PJ),2017,728.4988625
3339,Slovenia,"Coal, peat and oil shale",Total energy supply (PJ),2017,47.75668815
3340,Slovenia,"Crude, NGL and feedstocks",Total energy supply (PJ),2017,0.0
3341,Slovenia,Oil products,Total energy supply (PJ),2017,100.8208654
3342,Slovenia,Natural gas,Total energy supply (PJ),2017,30.92514925
3343,Slovenia,Nuclear,Total energy supply (PJ),2017,68.56660395
3344,Slovenia,Renewables and waste,Total energy supply (PJ),2017,46.50310998
3345,Slovenia,Electricity,Total energy supply (PJ),2017,-1.856376878
3346,Slovenia,Heat,Total energy supply (PJ),2017,0.0
3347,Slovenia,Total,Total energy supply (PJ),2017,292.7160357
3348,Spain,"Coal, peat and oil shale",Total energy supply (PJ),2017,536.3192494
3349,Spain,"Crude, NGL and feedstocks",Total energy supply (PJ),2017,2769.224899
3350,Spain,Oil products,Total energy supply (PJ),2017,-555.9847997
3351,Spain,Natural gas,Total energy supply (PJ),2017,1141.590598
3352,Spain,Nuclear,Total energy supply (PJ),2017,633.1527279
3353,Spain,Renewables and waste,Total energy supply (PJ),2017,701.1824166
3354,Spain,Electricity,Total energy supply (PJ),2017,33.00840044
3355,Spain,Heat,Total energy supply (PJ),2017,0.0
3356,Spain,Total,Total energy supply (PJ),2017,5258.493492
3357,Sweden,"Coal, peat and oil shale",Total energy supply (PJ),2017,85.6448626
3358,Sweden,"Crude, NGL and feedstocks",Total energy supply (PJ),2017,785.5555764
3359,Sweden,Oil products,Total energy supply (PJ),2017,-366.5774009
3360,Sweden,Natural gas,Total energy supply (PJ),2017,38.50110104
3361,Sweden,Nuclear,Total energy supply (PJ),2017,716.6836375
3362,Sweden,Renewables and waste,Total energy supply (PJ),2017,875.2041838
3363,Sweden,Electricity,Total energy supply (PJ),2017,-68.37120181
3364,Sweden,Heat,Total energy supply (PJ),2017,8.774373056
3365,Sweden,Total,Total energy supply (PJ),2017,2075.415132
3366,Austria,"Coal, peat and oil shale",Total energy supply (PJ),2018,114.6418607
3367,Austria,"Crude, NGL and feedstocks",Total energy supply (PJ),2018,383.7578133
3368,Austria,Oil products,Total energy supply (PJ),2018,104.6932367
3369,Austria,Natural gas,Total energy supply (PJ),2018,308.2562817
3370,Austria,Nuclear,Total energy supply (PJ),2018,0
3371,Austria,Renewables and waste,Total energy supply (PJ),2018,432.0825958
3372,Austria,Electricity,Total energy supply (PJ),2018,32.20849974
3373,Austria,Heat,Total energy supply (PJ),2018,0.108145044
3374,Austria,Total,Total energy supply (PJ),2018,1375.748429
3375,Belgium,"Coal, peat and oil shale",Total energy supply (PJ),2018,130.9101703
3376,Belgium,"Crude, NGL and feedstocks",Total energy supply (PJ),2018,1350.731369
3377,Belgium,Oil products,Total energy supply (PJ),2018,-464.8605212
3378,Belgium,Natural gas,Total energy supply (PJ),2018,628.5216582
3379,Belgium,Nuclear,Total energy supply (PJ),2018,311.9672728
3380,Belgium,Renewables and waste,Total energy supply (PJ),2018,201.4851445
3381,Belgium,Electricity,Total energy supply (PJ),2018,62.37899922
3382,Belgium,Heat,Total energy supply (PJ),2018,10.28839949
3383,Belgium,Total,Total energy supply (PJ),2018,2231.422493
3384,Czech Republic,"Coal, peat and oil shale",Total energy supply (PJ),2018,660.2919716
3385,Czech Republic,"Crude, NGL and feedstocks",Total energy supply (PJ),2018,327.0834002
3386,Czech Republic,Oil products,Total energy supply (PJ),2018,67.13599951
3387,Czech Republic,Natural gas,Total energy supply (PJ),2018,285.5022798
3388,Czech Republic,Nuclear,Total energy supply (PJ),2018,327.2786307
3389,Czech Republic,Renewables and waste,Total energy supply (PJ),2018,198.4826856
3390,Czech Republic,Electricity,Total energy supply (PJ),2018,-50.06553669
3391,Czech Republic,Heat,Total energy supply (PJ),2018,0.7204938516
3392,Czech Republic,Total,Total energy supply (PJ),2018,1816.429925
3393,Denmark,"Coal, peat and oil shale",Total energy supply (PJ),2018,65.43882152
3394,Denmark,"Crude, NGL and feedstocks",Total energy supply (PJ),2018,297.626813
3395,Denmark,Oil products,Total energy supply (PJ),2018,-44.96344778
3396,Denmark,Natural gas,Total energy supply (PJ),2018,113.3556255
3397,Denmark,Nuclear,Total energy supply (PJ),2018,0
3398,Denmark,Renewables and waste,Total energy supply (PJ),2018,246.5967715
3399,Denmark,Electricity,Total energy supply (PJ),2018,18.80763314
3400,Denmark,Heat,Total energy supply (PJ),2018,0.412064856
3401,Denmark,Total,Total energy supply (PJ),2018,697.2742817
3402,Estonia,"Coal, peat and oil shale",Total energy supply (PJ),2018,193.9235325
3403,Estonia,"Crude, NGL and feedstocks",Total energy supply (PJ),2018,-42.02900339
3404,Estonia,Oil products,Total energy supply (PJ),2018,45.13228467
3405,Estonia,Natural gas,Total energy supply (PJ),2018,17.31690206
3406,Estonia,Nuclear,Total energy supply (PJ),2018,0
3407,Estonia,Renewables and waste,Total energy supply (PJ),2018,50.47380411
3408,Estonia,Electricity,Total energy supply (PJ),2018,-6.829198337
3409,Estonia,Heat,Total energy supply (PJ),2018,0
3410,Estonia,Total,Total energy supply (PJ),2018,257.9883174
3411,Finland,"Coal, peat and oil shale",Total energy supply (PJ),2018,177.181566
3412,Finland,"Crude, NGL and feedstocks",Total energy supply (PJ),2018,544.0108406
3413,Finland,Oil products,Total energy supply (PJ),2018,-208.6683996
3414,Finland,Natural gas,Total energy supply (PJ),2018,90.94229923
3415,Finland,Nuclear,Total energy supply (PJ),2018,248.6509077
3416,Finland,Renewables and waste,Total energy supply (PJ),2018,493.5569405
3417,Finland,Electricity,Total energy supply (PJ),2018,71.76959806
3418,Finland,Heat,Total energy supply (PJ),2018,7.280401399
3419,Finland,Total,Total energy supply (PJ),2018,1424.724146
3420,France,"Coal, peat and oil shale",Total energy supply (PJ),2018,382.3437509
3421,France,"Crude, NGL and feedstocks",Total energy supply (PJ),2018,2328.238366
3422,France,Oil products,Total energy supply (PJ),2018,639.9321494
3423,France,Natural gas,Total energy supply (PJ),2018,1542.181839
3424,France,Nuclear,Total energy supply (PJ),2018,4504.819765
3425,France,Renewables and waste,Total energy supply (PJ),2018,1141.241599
3426,France,Electricity,Total energy supply (PJ),2018,-226.6801011
3427,France,Heat,Total energy supply (PJ),2018,0.7377727752
3428,France,Total,Total energy supply (PJ),2018,10312.81514
3429,Germany,"Coal, peat and oil shale",Total energy supply (PJ),2018,2914.565826
3430,Germany,"Crude, NGL and feedstocks",Total energy supply (PJ),2018,3789.359678
3431,Germany,Oil products,Total energy supply (PJ),2018,314.836399
